,ratio,net_profit,profit_growth_(%),revenue,revenue_growth_(%),market_capital,eps_(vnd),p/e,outstanding_share,roe_(%),symbol
1309,Q2 2021,251550326875,1.0804616305294883,537718943994.0,-0.02650118727851003,45756560104000.0,516.7724731186,31.6891197714,486771916.0,0.2802897378,PDR
1310,Q3 2021,607909796563,0.3844056543416549,1267564641777.0,-0.03673352411565044,43363928608000.0,1248.8596333955,26.6168097074,492771916.0,0.2907138039,PDR
1311,Q4 2021,753803214922,0.5030465828919446,1228828666056.0,-0.12979119714166096,42582490871400.0,1546.2992195603,22.6527828427,671648121.0,0.3090013003,PDR
1312,Q1 2022,282053514160,0.12041362090503645,625448317469.0,0.06711407810926547,35664414228900.0,422.3224859672,18.7111295833,671646219.0,0.2902540338,PDR
1313,Q2 2022,412586517564,0.6401748417087999,853376979457.0,0.5870316435541505,33246487840500.0,616.3715579984,16.1131319108,671646219.0,0.2911628027,PDR
1314,Q3 2022,717749736759,0.18068460290821597,11114896003.0,-0.9912312984784601,9503793998850.0,1069.8106298045,4.3825353535,671646219.0,0.2841647554,PDR
1315,Q4 2022,-266857334688,-1.354014588164914,14634556042.0,-0.9880906456316887,9201553200300.0,-397.3183011219,8.0909639235,671646219.0,0.1450181398,PDR
1316,Q1 2023,24050577841,-0.914730444282439,192274233970.0,-0.6925817392105623,13063518959550.0,35.8084020436,14.7189687742,671646219.0,0.109268951,PDR
1317,Q2 2023,275654500275,-0.33188679576219854,2449054145.0,-0.9971301614597591,16354585432650.0,410.416216867,20.133347535,671646219.0,0.0903054321,PDR
1318,Q3 2023,101684269659,-0.8583290742562227,354821292801.0,30.923042078417183,18906841064850.0,151.3955811594,140.5378588412,671646219.0,0.0161171443,PDR
1319,Q4 2016,152551165568,0.07590065595911417,823680081873.0,1.090014075461877,2013269705550.0,1931.9559738776,9.4766591449,78490047.0,0.1293495519,PHR
1320,Q1 2017,65868156127,0.8353510064251006,412308892642.0,1.2956499332740836,2943376762500.0,834.1750601777,9.4403271943,78490047.0,0.1396422794,PHR
